"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"Miraloma Mall at Portola Frontage Road","TVM Productions",2016,"Chance","Peter Elkoff"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Betelnut restaurant\, 2030 Union St.","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"157 Commonwealth","TVM Productions",2016,"Chance","Michael Lehmann"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"1201 Columbus Avenue","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"887 De Haro Street","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Twin Peaks Blvd.","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"Blue Danube Café\, 306 Clement","TVM Productions",2016,"Chance","Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Tonga Room\, Fairmont Hotel\, 950 Mason Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"San Francisco City Hall","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)","The famous Musee Mecanique is located on Pier 45","Pier 45","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Westin St. Francis","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix","The namesake for the steps was an Italian-American California-based modernist jeweler and sculptor who pioneered avant-garde jewelry.","Macchiarini Steps\, Kearny between Vallejo and Broadway","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","The character of Doris was originally a recurring role\, but everyone on the team liked Lauren Weedman's performance so much that she became a full time regular during the second season.","Van Ness and Market Street MUNI exit","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Mission between 19th and 25th St.","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"3033 24th Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"1541 Grove Street","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"10th Street between Market & Mission ","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"William Stout Architectural Books\, 804 Montgomery St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Doc's Clock\, 2575 Misison Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1890 Clay Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"878-898 Chestnut St.","TVM Productions",2016,"Chance","Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Victoria Morrow","HULU",NULL,"State Garage\, 818 Leavenworth","TVM Productions",2016,"Chance","Roxann Dawson"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Stevenson Alley","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Victoria Morrow","HULU",NULL,"Private alley along 20th St. between Tennessee and Minnesota","TVM Productions",2016,"Chance","Roxann Dawson"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Harriet Alley","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Washington between Stockton and Kearny","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"California Street between Sansome & Davis","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","The mural painted outside the building was painted by 7 women artists including Juana Alicia\, Miranda Bergman and Meera Desai. The computer lab scene was filmed inside the building.","The Women's Building\, 3543 18th St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Green between Kearny and Montgomery","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Always Open Car Wash\, 2560 Marin Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Pennsylvania Avenue at 19th Street","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Hyde at Union","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"The Stud\, 399 9th Street","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"440 Castro St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Mission Neibhrohood Health Cetner\, 240 Shotweel Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Peter Elkoff and Victoria Morrow","HULU",NULL,"1000 Mason St.","TVM Productions",2016,"Chance","Andrew Bernstein"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"1641 York Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"1125 Guerrero Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD","Pushing Dead won the Audience Award for  Frameline San Francisco International LGBTQ Film Festival \n2016\n","Blind Cat\, 3050 24th Street\, San Francisco","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Warren's Antiques\, 375 9th St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Larken Street Youth Services\, 1138 Sutter Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"60 Potomac","TVM Productions",2016,"Chance","Michael Lehmann"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"343 Union Street","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Boardman Place between Bryant and Brannan Streets","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Castro Street between 17th & 18th","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Mission Rec Center\, 2450 Harrison Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Koshland Park","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix","An interactive museum consisting of 20th century penny arcade games and artifacts. ","Musee Mecanique\, Fisherman's Wharf","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"67 Deming Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Delores Park","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"1375 Haight St.","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Dwayne Johnson","John David Washington","Omar Benson Miller","Julian Farino","HBO",NULL,"San Remo Hotel (2237 Mason)","Chori Perros Productions\, LLC",2017,"Ballers","Stephen Levinson"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Waverly Pl between Washington and Sacramento","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1890 Clay Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Treasure Island","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"1 Urbano","TVM Productions",2016,"Chance","Michael Lehmann"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1890 Clay Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"California at Mason","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"United Nations Plaza","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"Laguna Honda Hospital\, 375 Laguna Honda Blvd.","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"San Francisco General Hospital","TVM Productions",2016,"Chance","Michael Lehmann"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Various Haight St. Vintage Shops","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"San Francisco Art Institute\, 800 Chestnut","TVM Productions",2016,"Chance","Kem Nunn"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Hall of Justice (850 Bryant Street)","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"24th St. between Florida and Alabama","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Columbus Avenue between Washington and Bay Streets","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Pier 96","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"770 Haight Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"504 Broadway","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"1167 Alabama Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"1069 Tennessee Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"John St. between Powell and Mason","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Marina Morrison Bridal\, 30 Maiden Ln.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"Pier 14 San Francisco","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Infield Batting Cages\, 1888 Clement Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"40 Prentiss Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Berry Street between 3rd and 4th Streets","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Daniel's Pharmacy\, 943 Geneva Ave","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"UCSF Mt Zion 1600 Divisadero","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran and Pete Begler","HULU","The former County Jail on the 6th floor was re-created to resemble a Mexican jail for the scene","850 Bryant- 6th floor County Jail","TVM Productions",2016,"Chance","Dan Attias"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"350 Santa Ana Ave.","TVM Productions",2016,"Chance","Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"253 4th Ave.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"1059 Texas Street","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Hugh Laurie","Greta Lee","Ethan Suplee","Rozann Dawson","Hulu",NULL,"Waller St between Masonic and Del Mar St","TVM Productions Inc.",2017,"Chance","Alexandra Cunningham"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","In the 1940's\, the house became a 14-unit apartment building that housed jazz musicians including John Handy. This location serves as the hideout for the San Francisco-based character Nomi.","Westerfeld House\, 1198 Fulton St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
